ID_all;SMILES;ID_Bocci;orig_ID_Bocci;yorig_Bocci;CAS_Bocci;NAME_Bocci;units_Bocci;smilessource_Bocci;SMILES_Bocci;desired_units_Bocci;y_Bocci;ID_Metrabase;orig_ID_Metrabase;yorig_Metrabase;CAS_Metrabase;NAME_Metrabase;units_Metrabase;smilessource_Metrabase;SMILES_Metrabase;desired_units_Metrabase;y_Metrabase;ID_Sedykh;orig_ID_Sedykh;yorig_Sedykh;CAS_Sedykh;NAME_Sedykh;units_Sedykh;smilessource_Sedykh;SMILES_Sedykh;desired_units_Sedykh;y_Sedykh;ID_Livertox;orig_ID_Livertox;yorig_Livertox;CAS_Livertox;NAME_Livertox;units_Livertox;smilessource_Livertox;SMILES_Livertox;desired_units_Livertox;y_Livertox;comparison_Bocci_Metrabase;onlyequal_Bocci_Metrabase;comparison_Bocci_Sedykh;onlyequal_Bocci_Sedykh;comparison_Bocci_Livertox;onlyequal_Bocci_Livertox;comparison_Metrabase_Sedykh;onlyequal_Metrabase_Sedykh;comparison_Metrabase_Livertox;onlyequal_Metrabase_Livertox;comparison_Sedykh_Livertox;onlyequal_Sedykh_Livertox;y_Metrabase_nonambiguous;y_Bocci_nonambiguous;y_Sedykh_nonambiguous;y_Livertox_nonambiguous;y_consensus;valid/outlier
812;CC(=O)OC1CCC2(C)C3CCC4(C)C(c5ccc(=O)oc5)CC5OC54C3CCC2(O)C1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;633.0;633.0;0.0;;135687;classBCRPsub;SMILES;CC(=O)OC1CCC2(C)C3CCC4(C)C(c5ccc(=O)oc5)CC5OC54C3CCC2(O)C1;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
813;CC(=O)OC1CCC2C3CCC4(C)CC(=O)C=CC4(C)C3CCC12C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;715.0;715.0;0.0;;628995;classBCRPsub;SMILES;CC(=O)OC1CCC2C3CCC4(C)CC(=O)C=CC4(C)C3CCC12C;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
814;CC(=O)OC1COC2OC3C(C(C=O)=CC(O)C4C5=C(C(C)C)CCC5(C)CCC34C)C2(O)C1=O;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;133.0;133.0;0.0;;312033;classBCRPsub;SMILES;CC(=O)OC1COC2OC3C(C(C=O)=CC(O)C4C5=C(C(C)C)CCC5(C)CCC34C)C2(O)C1=O;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
815;CC(=O)OC1C[C@@]2(O)C(OC(=O)c3ccccc3)C3[C@]4(OC(C)=O)COC4CC(OC(=O)/C=C/c4ccc(C(=O)Oc5ccccc5)cc4)[C@@]3(C)C(=O)C(OC(C)=O)C(=C1C)C2(C)C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1344.0;1344.0;0.0;;mol_0170;classBCRPsub;SMILES;CC(=O)OC1C[C@@]2(O)C(OC(=O)c3ccccc3)C3[C@]4(OC(C)=O)COC4CC(OC(=O)/C=C/c4ccc(C(=O)Oc5ccccc5)cc4)[C@@]3(C)C(=O)C(OC(C)=O)C(=C1C)C2(C)C;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
816;CC(=O)OC1C[C@@]2(O)C(OC(=O)c3ccccc3)C3[C@]4(OC(C)=O)COC4CC(OC(=O)/C=C/c4ccc(C(=O)c5ccc(C(C)C)cc5)cc4)[C@@]3(C)C(=O)C(OC(C)=O)C(=C1C)C2(C)C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1341.0;1341.0;0.0;;mol_0178;classBCRPsub;SMILES;CC(=O)OC1C[C@@]2(O)C(OC(=O)c3ccccc3)C3[C@]4(OC(C)=O)COC4CC(OC(=O)/C=C/c4ccc(C(=O)c5ccc(C(C)C)cc5)cc4)[C@@]3(C)C(=O)C(OC(C)=O)C(=C1C)C2(C)C;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
817;CC(=O)OC1C[C@@]2(O)C(OC(=O)c3ccccc3)C3[C@]4(OC(C)=O)COC4CC(OC(=O)/C=C/c4ccc(C(=O)c5ccc(C)cc5)cc4)[C@@]3(C)C(=O)C(OC(C)=O)C(=C1C)C2(C)C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1342.0;1342.0;0.0;;mol_0177;classBCRPsub;SMILES;CC(=O)OC1C[C@@]2(O)C(OC(=O)c3ccccc3)C3[C@]4(OC(C)=O)COC4CC(OC(=O)/C=C/c4ccc(C(=O)c5ccc(C)cc5)cc4)[C@@]3(C)C(=O)C(OC(C)=O)C(=C1C)C2(C)C;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
818;CC(=O)OC1C[C@@]2(O)C(OC(=O)c3ccccc3)C3[C@]4(OC(C)=O)COC4CC(OC(=O)/C=C/c4ccc(C(=O)c5ccc(F)cc5)cc4)[C@@]3(C)C(=O)C(OC(C)=O)C(=C1C)C2(C)C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1255.0;1255.0;0.0;;mol_0182;classBCRPsub;SMILES;CC(=O)OC1C[C@@]2(O)C(OC(=O)c3ccccc3)C3[C@]4(OC(C)=O)COC4CC(OC(=O)/C=C/c4ccc(C(=O)c5ccc(F)cc5)cc4)[C@@]3(C)C(=O)C(OC(C)=O)C(=C1C)C2(C)C;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
819;CC(=O)OC1C[C@@]2(O)C(OC(=O)c3ccccc3)C3[C@]4(OC(C)=O)COC4CC(OC(=O)/C=C/c4ccc(C(=O)c5ccc(N(C)C)cc5)cc4)[C@@]3(C)C(=O)C(OC(C)=O)C(=C1C)C2(C)C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1337.0;1337.0;0.0;;mol_0180;classBCRPsub;SMILES;CC(=O)OC1C[C@@]2(O)C(OC(=O)c3ccccc3)C3[C@]4(OC(C)=O)COC4CC(OC(=O)/C=C/c4ccc(C(=O)c5ccc(N(C)C)cc5)cc4)[C@@]3(C)C(=O)C(OC(C)=O)C(=C1C)C2(C)C;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
820;CC(=O)OC1C[C@@]2(O)C(OC(=O)c3ccccc3)C3[C@]4(OC(C)=O)COC4CC(OC(=O)/C=C/c4ccc(Oc5ccccc5)cc4)[C@@]3(C)C(=O)C(OC(C)=O)C(=C1C)C2(C)C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1336.0;1336.0;0.0;;mol_0176;classBCRPsub;SMILES;CC(=O)OC1C[C@@]2(O)C(OC(=O)c3ccccc3)C3[C@]4(OC(C)=O)COC4CC(OC(=O)/C=C/c4ccc(Oc5ccccc5)cc4)[C@@]3(C)C(=O)C(OC(C)=O)C(=C1C)C2(C)C;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
821;CC(=O)OC1C[C@@]2(O)C(OC(=O)c3ccccc3)C3[C@]4(OC(C)=O)COC4CC(OC(=O)/C=C/c4ccc5ccccc5c4)[C@@]3(C)C(=O)C(OC(C)=O)C(=C1C)C2(C)C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1335.0;1335.0;0.0;;mol_0184;classBCRPsub;SMILES;CC(=O)OC1C[C@@]2(O)C(OC(=O)c3ccccc3)C3[C@]4(OC(C)=O)COC4CC(OC(=O)/C=C/c4ccc5ccccc5c4)[C@@]3(C)C(=O)C(OC(C)=O)C(=C1C)C2(C)C;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
822;CC(=O)OC1C[C@@]2(O)C(OC(=O)c3ccccc3)C3[C@]4(OC(C)=O)COC4CC(OC(=O)/C=C/c4cccc(NC(=O)c5ccccc5)c4)[C@@]3(C)C(=O)C(OC(C)=O)C(=C1C)C2(C)C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1334.0;1334.0;0.0;;mol_0173;classBCRPsub;SMILES;CC(=O)OC1C[C@@]2(O)C(OC(=O)c3ccccc3)C3[C@]4(OC(C)=O)COC4CC(OC(=O)/C=C/c4cccc(NC(=O)c5ccccc5)c4)[C@@]3(C)C(=O)C(OC(C)=O)C(=C1C)C2(C)C;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
823;CC(=O)OC1C[C@@]2(O)C(OC(=O)c3ccccc3)C3[C@]4(OC(C)=O)COC4CC(OC(=O)C=Cc4ccc5c(c4)-c4ccccc4C5=O)[C@@]3(C)C(=O)C(OC(C)=O)C(=C1C)C2(C)C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1332.0;1332.0;0.0;;mol_0181;classBCRPsub;SMILES;CC(=O)OC1C[C@@]2(O)C(OC(=O)c3ccccc3)C3[C@]4(OC(C)=O)COC4CC(OC(=O)C=Cc4ccc5c(c4)-c4ccccc4C5=O)[C@@]3(C)C(=O)C(OC(C)=O)C(=C1C)C2(C)C;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
824;CC(=O)OC1C[C@@]2(O)C(OC(=O)c3ccccc3)C3[C@]4(OC(C)=O)COC4CC(OC(=O)c4ccc(C(=O)c5ccccc5)cc4)[C@@]3(C)C(=O)C(OC(C)=O)C(=C1C)C2(C)C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1345.0;1345.0;0.0;;mol_0172;classBCRPsub;SMILES;CC(=O)OC1C[C@@]2(O)C(OC(=O)c3ccccc3)C3[C@]4(OC(C)=O)COC4CC(OC(=O)c4ccc(C(=O)c5ccccc5)cc4)[C@@]3(C)C(=O)C(OC(C)=O)C(=C1C)C2(C)C;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
825;CC(=O)OCC12CCC(C)=CC1OC1C(O)C(OC(C)=O)C2(C)C12CO2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;383.0;383.0;0.0;;141537;classBCRPsub;SMILES;CC(=O)OCC12CCC(C)=CC1OC1C(O)C(OC(C)=O)C2(C)C12CO2;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
826;CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3cccs3)C2SC1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1591.0;1591.0;1.0;;mol_0287;classBCRPsub;SMILES;CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3cccs3)C2SC1;classBCRPsub;1.0;;;;;1.0;1.0;;;1.0;1.0;1.0;1.0;;;;1.0;1.0;valid
827;CC(=O)OCC1C(=O)OCC1C(=O)N1Cc2cc3ccccc3nc2C1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;87.0;87.0;1.0;;138333;classBCRPsub;SMILES;CC(=O)OCC1C(=O)OCC1C(=O)N1Cc2cc3ccccc3nc2C1;classBCRPsub;1.0;;;;;1.0;1.0;;;1.0;1.0;1.0;1.0;;;;1.0;1.0;valid
828;CC(=O)OCC1OC(N2C(=S)C(C#N)C(c3ccco3)C=C2c2ccccc2)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;890.0;890.0;0.0;;667739;classBCRPsub;SMILES;CC(=O)OCC1OC(N2C(=S)C(C#N)C(c3ccco3)C=C2c2ccccc2)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
829;CC(=O)OCC1OC(n2cc(F)c(=O)[nH]c2=O)C(OC(C)=O)C1OC(C)=O;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1133.0;1133.0;0.0;;318800;classBCRPsub;SMILES;CC(=O)OCC1OC(n2cc(F)c(=O)[nH]c2=O)C(OC(C)=O)C1OC(C)=O;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
830;CC(=O)OCc1cc(=O)n(C)c2c3c4c(cc12)c(C)cc(=O)n4CO3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;788.0;788.0;0.0;;157004;classBCRPsub;SMILES;CC(=O)OCc1cc(=O)n(C)c2c3c4c(cc12)c(C)cc(=O)n4CO3;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
831;CC(=O)O[C@@]12COC1CC(O)[C@@]1(C)C(=O)C(O)C3=C(C)C(OC(=O)C(O)C(NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)(C(OC(=O)c4ccccc4)C21)C3(C)C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1331.0;1331.0;1.0;;mol_0329;classBCRPsub;SMILES;CC(=O)O[C@@]12COC1CC(O)[C@@]1(C)C(=O)C(O)C3=C(C)C(OC(=O)C(O)C(NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)(C(OC(=O)c4ccccc4)C21)C3(C)C;classBCRPsub;1.0;;;;;1.0;1.0;;;1.0;1.0;1.0;1.0;;;;1.0;1.0;valid
832;CC(=O)Oc1c2ccsc2c(OC(C)=O)c2ccsc12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;449.0;449.0;0.0;;695914;classBCRPsub;SMILES;CC(=O)Oc1c2ccsc2c(OC(C)=O)c2ccsc12;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
833;CC(=O)Oc1cc2c(cc1OC(C)=O)OCC(c1ccc(C)cc1)C2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;177.0;177.0;0.0;;600288;classBCRPsub;SMILES;CC(=O)Oc1cc2c(cc1OC(C)=O)OCC(c1ccc(C)cc1)C2;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
834;CC(=O)Oc1cc2c(cc1OC(C)=O)OCC(c1ccccc1)C2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60.0;60.0;1.0;;600289;classBCRPsub;SMILES;CC(=O)Oc1cc2c(cc1OC(C)=O)OCC(c1ccccc1)C2;classBCRPsub;1.0;;;;;1.0;1.0;;;1.0;1.0;1.0;1.0;;;;1.0;1.0;valid
835;CC(=O)Oc1ccc(/C=C/C(=O)OCCOC(=O)/C=C/c2ccc(OC(C)=O)c(OC(C)=O)c2)cc1OC(C)=O;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;358.0;358.0;0.0;;695040;classBCRPsub;SMILES;CC(=O)Oc1ccc(/C=C/C(=O)OCCOC(=O)/C=C/c2ccc(OC(C)=O)c(OC(C)=O)c2)cc1OC(C)=O;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
836;CC(=O)Oc1ccc(C2(c3ccc(F)cc3)OC(=O)c3ccccc32)c(C)c1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;683.0;683.0;0.0;;671456;classBCRPsub;SMILES;CC(=O)Oc1ccc(C2(c3ccc(F)cc3)OC(=O)c3ccccc32)c(C)c1;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
837;CC(=O)Oc1ccc(C2COc3cc(OC(C)=O)c(OC(C)=O)cc3C2)cc1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;250.0;250.0;0.0;;600290;classBCRPsub;SMILES;CC(=O)Oc1ccc(C2COc3cc(OC(C)=O)c(OC(C)=O)cc3C2)cc1;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
838;CC(=O)Oc1ccc2c(c1)CCC1C2C(O[N+](=O)[O-])CC2(C)C(O)CCC12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;934.0;934.0;0.0;;666569;classBCRPsub;SMILES;CC(=O)Oc1ccc2c(c1)CCC1C2C(O[N+](=O)[O-])CC2(C)C(O)CCC12;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
839;CC(=O)Oc1cccc2c1C(=O)C(Br)(Br)CCC2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;279.0;279.0;0.0;;624771;classBCRPsub;SMILES;CC(=O)Oc1cccc2c1C(=O)C(Br)(Br)CCC2;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
840;CC(=O)SC(C[N+](=O)[O-])c1ccc2c(c1)OCO2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1052.0;1052.0;0.0;;664264;classBCRPsub;SMILES;CC(=O)SC(C[N+](=O)[O-])c1ccc2c(c1)OCO2;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
841;CC(=O)c1cc2c(s1)C(=O)c1ccccc1C2=O;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;676.0;676.0;0.0;;694071;classBCRPsub;SMILES;CC(=O)c1cc2c(s1)C(=O)c1ccccc1C2=O;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
842;CC(=O)c1ccc(Nc2c3c(nc4ccccc24)CCCC3)cc1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;529.0;529.0;0.0;;698691;classBCRPsub;SMILES;CC(=O)c1ccc(Nc2c3c(nc4ccccc24)CCCC3)cc1;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
843;CC(=O)c1cccc(NC(=O)C(=O)NNc2n[nH]c(=S)n2N)c1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;772.0;772.0;0.0;;642049;classBCRPsub;SMILES;CC(=O)c1cccc(NC(=O)C(=O)NNc2n[nH]c(=S)n2N)c1;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
844;CC(=O)c1csc2c1C(=O)c1ccccc1C2=O;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;960.0;960.0;0.0;;694072;classBCRPsub;SMILES;CC(=O)c1csc2c1C(=O)c1ccccc1C2=O;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
845;CC(=O)c1sc2c(c1OC(=O)c1ccc(Cl)cc1Cl)c(=O)n(-c1ccccc1)c(=S)n2-c1ccccc1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;649.0;649.0;0.0;;671136;classBCRPsub;SMILES;CC(=O)c1sc2c(c1OC(=O)c1ccc(Cl)cc1Cl)c(=O)n(-c1ccccc1)c(=S)n2-c1ccccc1;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
846;CC(C)(C)C(=O)OCC1C(=O)OCC1C(=O)N1Cc2cc3ccccc3nc2C1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100.0;100.0;1.0;;653547;classBCRPsub;SMILES;CC(C)(C)C(=O)OCC1C(=O)OCC1C(=O)N1Cc2cc3ccccc3nc2C1;classBCRPsub;1.0;;;;;1.0;1.0;;;1.0;1.0;1.0;1.0;;;;1.0;1.0;valid
847;CC(C)(C)N1CC1CNC(=O)C(=O)NCC1CN1C(C)(C)C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;269.0;269.0;0.0;;298276;classBCRPsub;SMILES;CC(C)(C)N1CC1CNC(=O)C(=O)NCC1CN1C(C)(C)C;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
848;CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc2ccccc2n1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1454.0;1454.0;0.0;;mol_0026;classBCRPsub;SMILES;CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc2ccccc2n1;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
849;CC(C)(C)NCC(O)COc1nsnc1N1CCOCC1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1592.0;1592.0;0.0;;mol_0039;classBCRPsub;SMILES;CC(C)(C)NCC(O)COc1nsnc1N1CCOCC1;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
850;CC(C)(C)NNc1c([N+](=O)[O-])cnn(-c2ccccc2)c1=O;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;436.0;436.0;0.0;;641820;classBCRPsub;SMILES;CC(C)(C)NNc1c([N+](=O)[O-])cnn(-c2ccccc2)c1=O;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
851;CC(C)(C)OC(=O)CN1CCN(CC(=O)N2CCN(C(=O)OCc3ccccc3)CC2)CCN(CC(=O)OC(C)(C)C)CCN(CC(=O)N2CCN(C(=O)OCc3ccccc3)CC2)CC1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1064.0;1064.0;0.0;;696853;classBCRPsub;SMILES;CC(C)(C)OC(=O)CN1CCN(CC(=O)N2CCN(C(=O)OCc3ccccc3)CC2)CCN(CC(=O)OC(C)(C)C)CCN(CC(=O)N2CCN(C(=O)OCc3ccccc3)CC2)CC1;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
852;CC(C)(C)OC(=O)NC1CC2(C=C(Cl)C(=O)C(Cl)=C2)OC1=O;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;225.0;225.0;0.0;;645976;classBCRPsub;SMILES;CC(C)(C)OC(=O)NC1CC2(C=C(Cl)C(=O)C(Cl)=C2)OC1=O;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
853;CC(C)(C)c1cc(C=C(C#N)C#N)cc(C(C)(C)C)c1O;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;924.0;924.0;0.0;;242557;classBCRPsub;SMILES;CC(C)(C)c1cc(C=C(C#N)C#N)cc(C(C)(C)C)c1O;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
854;CC(C)(C)c1ccc(OCCOc2ccc(C(C)(C)C)cc2NC=O)c(NC=O)c1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1148.0;1148.0;0.0;;698148;classBCRPsub;SMILES;CC(C)(C)c1ccc(OCCOc2ccc(C(C)(C)C)cc2NC=O)c(NC=O)c1;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
855;CC(C)(C)c1ccc2c(c1)CNCCNCc1cc(C(C)(C)C)ccc1OCC1(CO2)COc2ccc(C(C)(C)C)cc2CNCCNCc2cc(C(C)(C)C)ccc2OC1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1034.0;1034.0;0.0;;689449;classBCRPsub;SMILES;CC(C)(C)c1ccc2c(c1)CNCCNCc1cc(C(C)(C)C)ccc1OCC1(CO2)COc2ccc(C(C)(C)C)cc2CNCCNCc2cc(C(C)(C)C)ccc2OC1;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
856;CC(C)(C)c1nc2c(o1)/C(=N/c1ccc(F)cc1)c1ccccc1C2=O;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1023.0;1023.0;0.0;;626030;classBCRPsub;SMILES;CC(C)(C)c1nc2c(o1)/C(=N/c1ccc(F)cc1)c1ccccc1C2=O;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
857;CC(C)(C)c1nc2c(o1)C(=O)c1ccccc1C2=O;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;821.0;821.0;0.0;;643915;classBCRPsub;SMILES;CC(C)(C)c1nc2c(o1)C(=O)c1ccccc1C2=O;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
858;CC(C)(CN1C(=O)C(Cl)=C(Cl)C1=O)CN1C(=O)C(Cl)=C(Cl)C1=O;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;79.0;79.0;1.0;;617145;classBCRPsub;SMILES;CC(C)(CN1C(=O)C(Cl)=C(Cl)C1=O)CN1C(=O)C(Cl)=C(Cl)C1=O;classBCRPsub;1.0;;;;;1.0;1.0;;;1.0;1.0;1.0;1.0;;;;1.0;1.0;valid
859;CC(C)(CN1CCCCC1)C(=O)/C=C/c1ccc(/C=C/C(=O)C(C)(C)CN2CCCCC2)cc1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;287.0;287.0;0.0;;618759;classBCRPsub;SMILES;CC(C)(CN1CCCCC1)C(=O)/C=C/c1ccc(/C=C/C(=O)C(C)(C)CN2CCCCC2)cc1;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
860;CC(C)(O)/C=C/C(=O)C(C)(O)C1C(O)CC2(C)C3CC=C4C(CC(=O)C(O)C4(C)C)C3(C)C(=O)CC12C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;534.0;534.0;0.0;;308606;classBCRPsub;SMILES;CC(C)(O)/C=C/C(=O)C(C)(O)C1C(O)CC2(C)C3CC=C4C(CC(=O)C(O)C4(C)C)C3(C)C(=O)CC12C;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
861;CC(C)(c1ccc(O)cc1)c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1310.0;1310.0;0.0;;mol_0157;classBCRPsub;SMILES;CC(C)(c1ccc(O)cc1)c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
862;CC(C)/C=C1\CCC(CN(C)C)C1=O;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;667.0;667.0;0.0;;639498;classBCRPsub;SMILES;CC(C)/C=C1\CCC(CN(C)C)C1=O;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
863;CC(C)=C1CCC(CN2CCOCC2)C1=O;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;191.0;191.0;0.0;;639507;classBCRPsub;SMILES;CC(C)=C1CCC(CN2CCOCC2)C1=O;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
